FILING YEAR,LAST NAME,FIRST NAME,LOBBYIST MIDDLE INITIAL,CLIENT,COMPENSATION,FILING PERIOD
2011,Diamond,Terrance,L,Sonia Shankman School Corp.,$0.00,2
2011,Diamond,Terrance,L,"Saliba, Anthony",$0.00,2
2011,Diamond,Terrance,L,Comer Science & Education Foundation,$0.00,2
2011,Dickett,William,G,Metra,$7000.00,2
2011,Dickinson,Geoffrey,,"Hamilton Partners, Inc",$9700.00,2
2011,Dickinson,Geoffrey,,Resurrection Medical Center,$7000.00,2
2011,Dickinson,Geoffrey,,Red Sea Group,$0.00,2
2011,Dickinson,Geoffrey,,"Server Farm Realty, Inc",$12000.00,2
2011,Dixon,Jeffrey,A,IL Hotel & Lodging Association,$24000.00,2
2011,Dixon,Jeffrey,A,Fifth Third Bank,$30000.00,2
2011,Dodson,Jesse,,Sedgwick Properties,$5000.00,2
2011,Dodson,Jesse,,Fifield Realty Corporation,$2000.00,2
2011,Dodson,Jesse,,SPU505 601 W. Monroe LP,$0.00,2
2011,Dodson,Jesse,,Lycee Francais De Chicago,$2500.00,2
2011,Dodson,Jesse,,Chicago Neighborhood Initiatives,$2500.00,2
2011,Dodson,Jesse,,Geneva Webster LLC,$3000.00,2
2011,Doerrer,John,A,Flood Brothers Disposal,$2000.00,2
2011,Doerrer,John,A,Chicago Contractor's Supply,$1000.00,2
2011,Doerrer,John,A,CIGNA,$15000.00,2
2011,Doerrer,John,A,Mc Donald's Corp.,$30000.00,2
2011,Doerrer,John,A,Distilled Spirits Council of United States,$12000.00,2
2011,Doerrer,John,A,Chicago Retail Merchants Assoc.,$30000.00,2
2011,Doerrer,John,A,Schlickman & Associates,$6000.00,2
2012,Doherty,Jay,D,"D. B. Sterlin Consultants, Inc.",$0.00,2
2011,Doherty,Jay,D,"Midwest Generation EME,LLC",$13800.00,2
2012,Doherty,Jay,D,"Midwest Generation EME,LLC",$0.00,2
2011,Doherty,Jay,D,"ENTRAN, LLC",$1666.00,2
2012,Doherty,Jay,D,"ENTRAN, LLC",$0.00,2
2011,Doherty,Jay,D,Potbelly Sandwich Works,$4500.00,2
2011,Doherty,Jay,D,HOH Group,$6000.00,2
2011,Doherty,Jay,D,Superior Ambulance,$6000.00,2
2011,Doherty,Jay,D,"McDonough Associates, Inc",$7000.00,2
2011,Doherty,Jay,D,Ladder Up,$4000.00,2
2011,Doherty,Jay,D,"D. B. Sterlin Consultants, Inc.",$5833.00,2
2012,Doherty,Jay,D,Project Management Assoc Inc.,$0.00,2
2011,Doherty,Jay,D,Project Management Assoc Inc.,$4000.00,2
2011,Doherty,Jay,D,Commonwealth Edison,$41333.00,2
2012,Doherty,Jay,D,"Gandhi & Associates, Inc.",$0.00,2
2011,Doherty,Jay,D,"Gandhi & Associates, Inc.",$2000.00,2
2012,Doherty,Jay,D,Potbelly Sandwich Works,$0.00,2
2011,Doherty,Jay,D,"AECOM USA, Inc.",$11667.00,2
2011,Doig,David,,Chicago Neighborhood Initiatives,$0.00,2
2011,Domagalski,Caroline,N,United Neighborhood Organization,$0.00,2
2011,Domagalski,Caroline,N,Hispanic Housing Development Cor.,$0.00,2
2011,Domagalski,Caroline,N,RMK Pulaski LLC,$0.00,2
2011,Doria,Beth,,Federation of Women Contractors,$6000.00,2
2011,Dring,David,M,Academy for Urban School Leadership,$37500.00,2
2011,Dring,David,M,HR Green,$5000.00,2
2011,Dring,David,M,"Apple, Inc",$0.00,2
2011,Dring,David,M,Advocate Health Care Network,$60000.00,2
2011,Dring,David,M,"Securities Industry and Financial Markets Assoc., Inc.",$27500.00,2
2011,Duarte,Lisa,,"Alnemer, Nabil",$0.00,2
2011,Duarte,Lisa,,EMCO Development Co,$2323.00,2
2011,Duarte,Lisa,,"Popoca, Jose",$1658.00,2
2011,Duarte,Lisa,,"Sun Dome, Inc",$0.00,2
2011,Duarte,Lisa,,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream,$2000.00,2
2011,Duarte,Lisa,,The Mid,$0.00,2
2011,Dunn,John,F,AllVision,$24000.00,2
2011,Dunn,John,F,Skybox on Sheffield,$1000.00,2
2011,Dunn,John,F,Verizon,$3000.00,2
2011,Dunn,John,F,Sentry Security Systems LLC,$15000.00,2
2011,Dunn,Christopher,J,Access Community Health Network,$8000.00,2
2011,Dunn,John,F,Juvenile Products Manufacturers Assoc.,$5000.00,2
2011,Dunn,John,F,"Smarte Carte, Inc.",$20000.00,2
2011,Dunn,John,F,Hudson Group,$30000.00,2
2011,Dunn,John,F,PNC Bank,$30000.00,2
2011,Erickson,Richard,M,AT&T Illinois,$0.00,2
2011,Faktor,Deborah,A,Blommer Chocolate Company,$5000.00,2
2011,Fary,Mark,J,"William Filan, Ltd",$8000.00,2
2011,Fary,Mark,J,"Aetna, Inc.",$15000.00,2
2011,Fary,Mark,J,"Aetna, Inc.",$0.00,2
2011,Fary,Mark,J,"William Filan, Ltd",$8000.00,2
2011,Fary,Mark,J,RedFlex Traffic Systems,$8000.00,2
2011,Fary,Mark,J,RedFlex Traffic Systems,$0.00,2
2011,Fary,Mark,J,Pace,$0.00,2
2011,Fary,Mark,J,Noble,$3600.00,2
2011,Faz-Huppert,Marina,,Local 881 United Food & Commercial Workers (UFCW),$1000.00,2
2011,Feeley,Henry,,Sedgwick Properties,$2000.00,2
2011,Feeney,Daniel,M,Millennium Park Joint Venture LLC c%2fo Park Grill Food Services,$1000.00,2
2011,Feldman,Edward,W,Chicago Access Corp.,$500.00,2
2011,Feldman,Mitchell,,"General Growth Properties, Inc",$0.00,2
2011,Ferris Kodak,Stacey,,J C Decaux NA,$3000.00,2
2011,Filan,William,M,Nurse-Family Partnership,$2500.00,2
2011,Filan,William,M,Constellation Energy Group,$5000.00,2
2011,Filan,William,M,URS,$10000.00,2
2011,Filan,William,M,Tishman Construction,$5000.00,2
2011,Filan,William,M,JP Morgan Chase & Co.,$5000.00,2
2011,Filan,William,M,RedFlex Traffic Systems,$12000.00,2
2011,Filan,William,M,"Aetna, Inc.",$5000.00,2
2011,Finkel,Daniel,A,Gold Coast Tickets,$2000.00,2
2011,Fortino,Stephen,,Morgan Stanley & Co. Inc,$1000.00,2
2011,Fratto,Anthony,N,George K. Baum & Co.,$0.00,2
2011,Fredd,Anne,L,Public Building Commission of Chicago,$0.00,2
2011,Friedgut,Elizabeth,H,Rosenwalkd Courts LP,$70000.00,2
2011,Friedgut,Elizabeth,H,182 W. lake St. LLC,$0.00,2
2011,Friedland,Steven,D,Holsten Development Corp.,$5000.00,2
2011,Friedland,Steven,D,BMD City Gardens,$2000.00,2
2011,Friedman,Stephen,B,Accretive Health,$8000.00,2
2011,Friedman,Stephen,B,Red Sea Group,$0.00,2
2011,Friedman,Stephen,B,"Hamilton Partners, Inc",$9700.00,2
2011,Friedman,Stephen,B,International Property Developers (Sadler Management) c%2fo Edmund Kirby,$48000.00,2
2011,Friedman,Stephen,B,"Server Farm Realty, Inc",$12000.00,2
2011,Friedman,Stephen,B,Olde Prairie Block Owner LLC,$0.00,2
2011,Friedman,Stephen,B,Resurrection Medical Center,$7000.00,2
2011,Fritchey,John,A,"Plunkett, Thomas",$0.00,2
2011,Gabinski,Terry,M,Anheuser Busch Companies,$3000.00,2
2011,Gabinski,Terry,M,G & A Construction,$30000.00,2
2011,Gabinski,Terry,M,F.H. Paschen %2f S.N. Nielsen Inc,$30000.00,2
2011,Gainer,William,D,Shoreline Sightseeing,$18000.00,2
2011,Galdo,Luis,I,OHL USA Inc,$0.00,2
2011,Gamrath,Robert,L,F & H Investments LLC,$9000.00,2
2011,Gattuso,Joseph,P,"Chik-Fil-A, Inc",$1000.00,2
2011,Gattuso,Joseph,P,"Kotler, Bradley and Jennifer",$500.00,2
2011,Gattuso,Joseph,P,"Alpha Baking Company, Inc",$2000.00,2
2011,Gattuso,Joseph,P,"Compass Group USA, Inc",$500.00,2
2011,Gattuso,Joseph,P,Chicago Charter School Foundation,$500.00,2
2011,Gattuso,Joseph,P,River North Sales & Service LLC,$4000.00,2
2011,Gattuso,Joseph,P,Mid-Continental Bldg Corp,$1000.00,2
2011,Gattuso,Joseph,P,Tokyo Inn Company,$15000.00,2
2011,Gattuso,Joseph,P,"Pontee, Patrick and Sei",$500.00,2
2011,Gattuso,Joseph,P,Peninsula Hotel,$500.00,2
2011,Gattuso,Joseph,P,"O'Connor, Michael",$500.00,2
2011,Gattuso,Joseph,P,"Nuelle, David and Kristen",$500.00,2
2011,Gattuso,Joseph,P,CC Industries,$500.00,2
2011,Gattuso,Joseph,P,Digital Lakeside Holdings LLC,$500.00,2
2011,Gattuso,Joseph,P,JP Morgan Chase & Co.,$4000.00,2
2011,Gattuso,Joseph,P,Avalos Iron & Metal Inc,$5000.00,2
2011,Gattuso,Joseph,P,"JMB Financial Advisors, LLC",$500.00,2
2011,Gattuso,Joseph,P,AT&T,$500.00,2
2011,Gattuso,Joseph,P,Englewood Cooperative,$500.00,2
2011,Gattuso,Joseph,P,Harper Court Partners LLC,$5000.00,2
2011,Gattuso,Joseph,P,Swedish Covenant Hospital,$2000.00,2
2011,Gattuso,Joseph,P,2400 N. Lakeview Condo. Assoc.,$500.00,2
2011,Gattuso,Joseph,P,"Wainwright, Kate",$500.00,2
2011,Gattuso,Joseph,P,North Park University,$2000.00,2
2011,Gayles,Montel,M,"GSSP Enterprises, Inc.",$375.00,2
2011,Gebo,Kate,,United Airlines,$10000.00,2
2011,Gebo,Kate,,"Continental Airl Lines, Inc",$10000.00,2
2011,George,Mary,E,"Wal-Mart Stores, Inc.",$0.00,2
2011,George,John,J,"900 S. Clark Associates, LLC",$0.00,2
2011,George,John,J,5657 Broadway LLC,$500.00,2
2011,George,John,J,A Finkl & Sons Co.,$3000.00,2
2011,George,John,J,Global Recycling,$2000.00,2
2011,George,John,J,International Property Developers,$10000.00,2
2011,George,John,J,"Ravenswood Disposal Service, Inc",$0.00,2
2011,George,John,J,Ten East Delaware LLC,$0.00,2
2011,George,John,J,Truth and Deliverance International Ministries,$0.00,2
2011,George,John,J,University Center Associates,$500.00,2
2011,George,Mary,E,Sonia Shankman School Corp.,$0.00,2
2011,George,Mary,E,Chicago Board of Education,$0.00,2
2011,George,John,J,"M & R Development, LLC",$3000.00,2
2011,George,John,J,233 S. Wacker LLC,$0.00,2
2011,George,Mary,E,Public Building Commission of Chicago,$0.00,2
2011,George,John,J,"Medici Towers Partners, LLC c%2fo The Prime Group, LLC",$0.00,2
2011,George,John,J,Standard Parking,$2000.00,2
2011,George,John,J,Sisters of Mercy,$2000.00,2
2011,George,John,J,"Chitown-Diamond JV, LLC",$3000.00,2
2011,George,John,J,Children's Memorial Hospital,$6000.00,2
2011,George,John,J,University of Chicago,$5000.00,2
2011,George,John,J,"Boyce-II, LLC",$1000.00,2
2011,George,John,J,Christ the King Jesuit College Prep. School,$0.00,2
2011,George,John,J,Central Station LLC,$2000.00,2
2011,George,John,J,Chicago University Commons LLC,$1500.00,2
2011,George,John,J,Magellan Development Group Ltd.,$2000.00,2
2011,George,John,J,Mercy Hospital and Medical Center,$10000.00,2
2011,George,John,J,Mercy Campus Developers LLC,$0.00,2
2011,George,John,J,Olde Prairie Avenue LLC,$0.00,2
2011,George,John,J,Thermal Chicago Corporation,$0.00,2
2011,George,John,J,Clear Channel Airports,$2000.00,2
2011,George,John,J,"Tsang, Terry",$500.00,2
2011,George,Mary,E,University of Chicago,$0.00,2
2011,George,John,J,Catherine Cook School,$0.00,2
2011,George,John,J,"Cicero Archer NRG, LLC",$1000.00,2
2011,George,John,J,"Scalise, Rosario",$0.00,2
2011,George,John,J,Urban Street Properties,$750.00,2
2011,George,John,J,Waterton Residential,$0.00,2
2011,George,Mary,E,"Nexstep, LLC",$0.00,2
2011,George,John,J,"Lakeshore East, LLC",$500.00,2
2011,George,John,J,Stateway Associates LLC,$2500.00,2
2011,George,John,J,Testa Produce Inc,$5000.00,2
2011,George,John,J,Urban Core Outdoor,$1000.00,2
2011,George,John,J,Water Saver Faucet Co.,$2000.00,2
2011,George,John,J,"Harmening, Thomas (Mr. & Mrs.)",$0.00,2
2011,Georges,Mara,S,24%2f Seven Outdoor,$15000.00,2
2011,Gilbert,Jay,,"Kutack Rock, LLP",$0.00,2
2011,Ginter,Mike ,,Chicago Parking Meters LLC,$3000.00,2
2011,Glass,Jeffrey,A,Motion Picture Association of America,$10000.00,2
2011,Glass,Jeffrey,A,Midwest Generation,$10000.00,2
2011,Glass,Jeffrey,A,UBM Facilities Service,$4000.00,2
2011,Glass,Jeffrey,A,ICREF,$2000.00,2
2011,Glass,Jeffrey,A,Hertz Rental Car Corporation,$0.00,2
2011,Goldman,Robert,H,"Granite Madden Wells Sale, LLC",$2000.00,2
2011,Goldman,Robert,H,Granite Partners for Oakwood Boulevard,$5000.00,2
2011,Goldman,Robert,H,"Granite Companies, LLC",$5000.00,2
2011,Goldman,Robert,H,"Goodman, Mark",$5000.00,2
2011,Goldman,Robert,H,Mesa Development Corp.,$7000.00,2
2011,Goldman,David,,Geneva Webster LLC,$0.00,2
2011,Goldman,Robert,H,Joseph Freed & Associates,$2000.00,2
2011,Goldman,Robert,H,Granite Development (Master) Corp,$2000.00,2
2011,Gonsky,Jonathan,,"Zip Car, Inc.",$2000.00,2
2011,Gottschalk,Andy,,KPMG LLP,$1000.00,2
2011,Grady,Graham,C,"Trader Joe's East, Inc.",$3000.00,2
2011,Grady,Graham,C,National Shopping Plazas Inc,$9000.00,2
2011,Grady,Graham,C,"Winthrop Holdings, LLC",$2000.00,2
2011,Grady,Graham,C,Swedish Covenant Hospital,$5000.00,2
2011,Grady,Graham,C,Potbelly Sandwich Works,$1000.00,2
2011,Grady,Graham,C,Pittsfield Development LLC,$12000.00,2
2011,Grady,Graham,C,"Oxford Capital Group, LLC",$5000.00,2
2011,Grady,Graham,C,"One North Dearborn Properties, LLC",$3000.00,2
2011,Grady,Graham,C,"Wright, Louise",$2000.00,2
2011,Grady,Graham,C,"Kanter, Janis & McCormick, Thomas",$5000.00,2
2011,Grady,Graham,C,Eleventh St. Loftominium Condo Assoc.,$1000.00,2
2011,Grady,Graham,C,Chicago Jesuit Acadamy,$1000.00,2
2011,Grady,Graham,C,Bluewater Group,$1000.00,2
2011,Grady,Graham,C,226 W 26th St. Condo Assoc.,$2000.00,2
2011,Grady,Graham,C,StabFund (USA),$4000.00,2
2011,Grady,Graham,C,"Schafer Condon Carter, Inc DBA 1027 W. Madison Partners",$2000.00,2
2011,Grady,Graham,C,Catholic Bishop of Chicago,$2000.00,2
2011,Grady,Graham,C,Midwest Goldbuyers Inc,$3000.00,2
2011,Grady,Graham,C,Noodles & Co.,$2000.00,2
2011,Grady,Graham,C,Madison Construction Co,$2000.00,2
2011,Grady,Graham,C,One North LaSalle Properties LLC,$1000.00,2
2011,Grady,Graham,C,Noble Network of Schools,$5000.00,2
2011,Grady,Graham,C,"Antheus Capital, LLC",$5000.00,2
2011,Graines,Gregg,,"Crossroads Development Partners, LLC",$5000.00,2
2011,Graines,Gregg,,Theus Property Holding,$2000.00,2
2011,Griffin,William,J,Allied Tube & Conduit,$0.00,2
2011,Griffin,William,J,Allied Tube & Conduit,$25000.00,2
2011,Griffin,William,J,United Healthcare Services,$5000.00,2
2011,Griffin,William,J,American Airlines,$30000.00,2
2011,Griffin,William,J,TASC,$2500.00,2
2011,Guidice,Richard,J,"Teng and Associates, Inc",$30000.00,2
2011,Gust,John,,Jefferies & Company Inc,$1000.00,2
2011,Guthman,Jack,,Security Properties Inc,$500.00,2
2011,Guthman,Jack,,Jupiter Realty Corporation,$500.00,2
2011,Guthman,Jack,,"O' Connor, Michael",$500.00,2
2011,Guthman,Jack,,JP Morgan Chase & Co.,$500.00,2
2011,Guthman,Jack,,North Park University,$500.00,2
2011,Guthman,Jack,,Harper Court Partners LLC,$1000.00,2
2011,Guthman,Jack,,ProLogis,$1000.00,2
2011,Guthman,Jack,,Gephardt Group,$3000.00,2
2011,Guthman,Jack,,"Strategic Hotel Capital, Inc.",$500.00,2
2011,Guthman,Jack,,GES,$500.00,2
2011,Guthman,Jack,,Freeman,$500.00,2
2011,Hairston,Jacqueline,A,Commuter Rail Division of the RTA (Metra),$500.00,2
2011,Halpin,Peter,G,D Augustine LLC,$0.00,2
2011,Halpin,Peter,G,Affiliated Computer Services Inc,$0.00,2
2011,Halpin,Peter,G,Care.com,$1000.00,2
2011,Halpin,Peter,G,Xerox Corp.,$1000.00,2
2011,Halpin,Peter,G,"Keane, Inc",$0.00,2
2011,Halvorsen,Stephen,,"US Bancorp Investments, Inc",$1000.00,2
2011,Halvorsen,Stephen,,US Bank Municipal Securities Group,$1000.00,2
2011,Hansen,Clinton,P,"Lou Mitchell's Express, Inc",$0.00,2
2011,Hansen,Clinton,P,Midway Restaurant Development Lts %2f DBA Gold Coast Hot Dogs,$0.00,2
2011,Hansen,Clinton,P,Berghoff Catering & Restaurant Group,$586.00,2
2011,Harris,Arnold,S,Arnold Scott Harris PC,$0.00,2
2011,Hartzog,Matthew,P,Chicago Parking Meters LLC,$120.00,2
2011,Henn,James,,Barclays Capital Inc,$4000.00,2
2011,Hiepler,Todd,,Macerich Company,$0.00,2
2011,Hinchman,Timothy,K,Mc Donald's Corp.,$8000.00,2
2011,Hinchman,Timothy,K,Apostolic Faith Church,$1000.00,2
2011,Hofherr,William,G,George K. Baum & Co.,$0.00,2
2011,Holden,Patricia,,"Bank of America Corp.%2f Bank of America,NA",$2000.00,2
2011,Hood,William,L,American Airlines,$5000.00,2
2011,Houlihan,Michael ,,Arcadia Group Ltd,$500.00,2
2011,Houlihan,Margaret,,"Continental Airl Lines, Inc",$5000.00,2
2011,Houlihan,Michael ,,Office Depot,$500.00,2
2012,Houlihan,Michael ,,McGuire Woods LLP,$0.00,2
2012,Houlihan,Michael ,,Sentry Security Systems LLC,$0.00,2
2011,Houlihan,Michael ,,Kinder Morgan Energy Partners,$500.00,2
2011,Houlihan,Michael ,,Knight Engineering,$500.00,2
2011,Houlihan,Margaret,,United Airlines,$5000.00,2
2012,Houlihan,Michael ,,K-Five Construction Corp,$0.00,2
2011,Houlihan,Michael ,,"Smith Partners, LLC",$500.00,2
2011,Houlihan,Michael ,,K-Five Construction Corp,$500.00,2
2011,Houlihan,Michael ,,"Van Wagner Chicago, LLC",$500.00,2
2011,Houlihan,Michael ,,Noresco LLC,$500.00,2
2011,Houlihan,Michael ,,"Family Guidance Centers, Inc",$500.00,2
2011,Houlihan,Michael ,,CVS Caremark Corp,$500.00,2
2011,Houlihan,Michael ,,Chicago Automobile Trade Assoc.,$500.00,2
2011,Howlett,Michael,,Illinois Restaurant Association,$2000.00,2
2011,Huels,Patrick,M,Lea & Elliott,$15000.00,2
2011,Hughes,Ralph,V,Macy's Retail Holdings,$2500.00,2
2011,Hummel,Gregory,W,Sara Lee Corp.,$4000.00,2
2011,Hynes,Brian,F,"AmeriCash Loans, LLC",$10000.00,2
2011,Hynes,Brian,F,Centaur Construction,$5000.00,2
2011,Hynes,Brian,F,M Development,$20000.00,2
2011,Hynes   ,Thomas   ,C,DePaul University,$40000.00,2
2011,Ingram,Richard,L,U.S. Equities Realty LLC,$500.00,2
2011,Ingram,Richard,L,Music and Dance Theater Chicago,$2000.00,2
2011,Ingram,Richard,L,Chicago Parking Meters LLC,$1000.00,2
2011,Ingram,Richard,L,Chicago Loop Parking,$2000.00,2
2011,Janes,Catherine,R,Resurrection Health Care,$1000.00,2
2011,Janes,Catherine,R,Mercury Cruiselines,$2000.00,2
2011,Janes,Nicole,M,Youth Connection Charter School,$30000.00,2
2011,Johnson,Ronald ,C,City of Chicago,$0.00,2
2011,Johnson,Ronald ,C,First United Methodist Church of Chicago Aid Society,$0.00,2
2011,Johnson,Ronald ,C,Steans Family Foundation,$0.00,2
2011,Johnson,Ronald ,C,DeVry University,$0.00,2
2011,Johnson,Ronald ,C,Lakeside Community Development Corp,$0.00,2
2011,Johnson,Ronald ,C,MGM %2f Terrell Grp.,$0.00,2
2011,Johnson,Christopher,L,Chicagoland Chamber of Commerce,$5000.00,2
2011,Johnson,Ronald ,C,City Colleges of Chicago,$0.00,2
2011,Johnson,Ronald ,C,Public Building Commission of Chicago,$0.00,2
2011,Johnson,Ronald ,C,Women's Treatment Center,$0.00,2
2011,Johnson,Ronald ,C,Chicago Public Schools,$0.00,2
2011,Johnson,Ronald ,C,Regency LLC,$0.00,2
2011,Jones,Leonard,,Rice Financial Products Co.,$50000.00,2
2011,Joyce,Jerry,,"Motorola, Inc.",$5000.00,2
2011,KASPER,MICHAEL,J,HR Green,$5000.00,2
2011,KASPER,MICHAEL,J,"Chicago Educational Publishing Co., LLC",$30000.00,2
2011,KASPER,MICHAEL,J,"Apple, Inc",$0.00,2
2011,KASPER,MICHAEL,J,Hilton Worldwide,$30000.00,2
2011,KASPER,MICHAEL,J,"Dominion Voting Systems, Inc",$30000.00,2
2011,KASPER,MICHAEL,J,"Citibank, NA",$36000.00,2
2011,KASPER,MICHAEL,J,Delaware North Companies,$40002.00,2
2011,KASPER,MICHAEL,J,Metropolitan Chicago Healthcare Council,$40000.00,2
2011,KASPER,MICHAEL,J,AT & T Services,$50000.00,2
2011,KASPER,MICHAEL,J,Advocate Health Care Network,$60000.00,2
2011,KASPER,MICHAEL,J,"Securities Industry and Financial Markets Assoc., Inc.",$27500.00,2
2011,KASPER,MICHAEL,J,Academy for Urban School Leadership,$37500.00,2
2011,Kastrup,Genie,,SEIU Illinois Council,$5000.00,2
2011,Katz,Marilyn,,Geneva Webster LLC,$0.00,2
2011,Kelley,Nora,,SEIU Local 1,$0.00,2
2011,Kellman,Sandra,Y,Wrigley Company,$0.00,2
2011,Kellman,Sandra,Y,Lynxs Chicago Cargoport LLC,$0.00,2
2012,"Kelly, Jr.",John,J,Sentry Security Systems LLC,$0.00,2
2011,"Kelly, Jr.",John,J,K-Five Construction Corp,$5000.00,2
2011,"Kelly, Jr.",John,J,Chicago Automobile Trade Association,$12000.00,2
2011,"Kelly, Jr.",John,J,"Family Guidance Centers, Inc",$33000.00,2
2011,"Kelly, Jr.",John,J,Noresco LLC,$60000.00,2
2011,"Kelly, Jr.",John,J,Kinder Morgan Energy Partners,$30000.00,2
2011,"Kelly, Jr.",John,J,"Smith Partners, LLC",$0.00,2
2011,"Kelly, Jr.",John,J,"Van Wagner Chicago, LLC",$5000.00,2
2011,"Kelly, Jr.",John,J,"Knight Engineers and Architects, Inc.",$36000.00,2
2011,"Kelly, Jr.",John,J,Office Depot,$33000.00,2
2012,"Kelly, Jr.",John,J,McGuire Woods LLP,$0.00,2
2012,"Kelly, Jr.",John,J,K-Five Construction Corp,$0.00,2
2011,"Kelly, Jr.",John,J,CVS Caremark Corp,$30000.00,2
2011,Kenny,Robert,C,Rass Hospitality,$500.00,2
2011,Kenny,Robert,C,CBS Outdoor Display Division,$3000.00,2
2011,Kimmons,Gyata,M,"Wal-Mart Stores, Inc.",$0.00,2
2011,Kimmons,Gyata,M,"Westfield Concession Management, Inc.",$20000.00,2
2011,Kimsey,Anna,,"Rosetta Stone, Inc",$3000.00,2
2011,Kimsey,Anna,,"Wireless Generation, Inc.",$1000.00,2
2011,Kimsey,Anna,,"Teachscape, Inc",$1000.00,2
2011,Kimsey,Anna,,Progressus Therapy LLC,$1000.00,2
2011,Klawiter,Richard,,Jewel Food Store,$10000.00,2
2011,Klawiter,Richard,,"Capri Capital, LLC",$5000.00,2
2011,Klawiter,Richard,,Land and Lakes Company,$2500.00,2
2011,Klawiter,Richard,,Rosenwalk Courts LP,$5000.00,2
2011,Klawiter,Richard,,Wrigley Company,$2500.00,2
2011,Klawiter,Richard,,Monroe Investments Partners LLC,$2500.00,2
2011,Klawiter,Richard,,Vienna Sausage Manufacturing Co.,$3000.00,2
2011,Klawiter,Richard,,Preservation of Affordable Housing,$10000.00,2
2011,Klawiter,Richard,,Skilken Properties,$1500.00,2
2011,Klawiter,Richard,,University of Chicago,$3000.00,2
2011,Klawiter,Richard,,A Finkl & Sons Co.,$15000.00,2
2011,Klawiter,Richard,,Related Midwest,$5000.00,2
2011,Klipowicz,Karen,,SEIU Local 1,$0.00,2
2011,Kohlhepp,John,,AFSCME Council 31,$5000.00,2
2011,Kolaskar,Nishant,,Care.com,$0.00,2
2011,Kolman,Richard,E,US Bank Municipal Securities Group,$1000.00,2
2011,Kolman,Richard,E,"US Bancorp Investments, Inc",$1000.00,2
2011,Kotak,Aarti,,Costco Wholesale,$0.00,2
2011,Kotak,Aarti,,Vienna Sausage Manufacturing Co.,$0.00,2
2011,Kotak,Aarti,,Chicago Neighborhood Initiatives,$0.00,2
2011,Kozicki,Christopher,,Vacant Property Security Inc,$5000.00,2
2011,Kruse,Erika,L,Preferred-Halsted LLC,$2000.00,2
2011,Kruse,Erika,L,Bank of America NA,$3000.00,2
2011,Kruse,Erika,L,"Chicago Mercantile Exchange, Inc.",$5000.00,2
2011,Kruse,Erika,L,NAVTEQ Corp.,$1000.00,2
2011,Kunze,Robert ,C,Breakthrough Urban Ministries,$0.00,2
2011,Kurson,Amy,C,Mc Donald's Corp.,$0.00,2
2011,Kurson,Amy,C,Factory,$1500.00,2
2011,Kurson,Amy,C,"JCDecaux Chicago, LLC",$1500.00,2
2011,Kurson,Amy,C,"EZPAWN, Illinois, Inc",$6000.00,2
2011,Kus,Edward ,J,AT&T,$1000.00,2
2011,Kus,Edward ,J,Clear Channel Outdoor,$1000.00,2
2011,Kus,Edward ,J,Security Properties Inc,$3000.00,2
2011,Kus,Edward ,J,1601 N. Milwaukee Properties LLC,$0.00,2
2011,Kus,Edward ,J,"Krehbiel, Pete",$500.00,2
2011,Kus,Edward ,J,Chicago Park District,$500.00,2
2011,Kus,Edward ,J,"Strategic Hotel Capital, Inc.",$500.00,2
2011,Kus,Edward ,J,ProLogis,$500.00,2
2011,Kus,Edward ,J,Museum of Contemporary Art,$500.00,2
2011,Kus,Edward ,J,M Development,$500.00,2
2011,Kus,Edward ,J,"Belgravia Group, Ltd.",$500.00,2
2011,Kus,Edward ,J,Harper Court Partners LLC,$2000.00,2
2011,Kus,Edward ,J,"Concession Services, Inc",$500.00,2
2011,Kus,Edward ,J,Chicago Parking Meters LLC,$500.00,2
2011,Kus,Edward ,J,3001 Development LLC,$1000.00,2
2011,Kus,Edward ,J,"Jensen, James C",$500.00,2
2011,Kus,Edward ,J,Peninsula Hotel,$500.00,2
2011,Kus,Edward ,J,Smart Hotels LLC,$1000.00,2
2011,Kuzmich,Michael,,Affiliated Computer Services Inc,$0.00,2
2011,LaPaille,Gary,J,Jacobs Engineering (FKA Edward & Kelcey),$15000.00,2
2011,LaPaille,Gary,J,Canadian National %2f Illinois Central Railway,$12000.00,2
2011,LaPaille,Gary,J,MWH,$15000.00,2
2011,Lacy,Leah ,R,Chicago Board of Education,$0.00,2
2011,Lacy,Leah ,R,Public Building Commission of Chicago,$0.00,2
2011,Lasoff,Terri,,Target Corporation,$1000.00,2
2011,Laube,Michael,S,Prime Group,$10000.00,2
2011,Laube,Michael,S,CO-EB %2f Ed  Retal Jr LLC,$25000.00,2
2011,Laube,Michael,S,Sedgwick Properties,$15000.00,2
2011,Laube,Michael,S,A Finkl & Sons Co.,$20000.00,2
2011,Lawlor,John,J,DePaul University,$1500.00,2
2011,Lawlor,John,J,Peoples Gas Light and Coke Co.,$2000.00,2
2011,Lawlor,John,J,"ZCOF Chicago Hotel, LLC",$2000.00,2
2011,Lawlor,John,J,Loyola University,$1500.00,2
2011,Lawlor,John,J,Burberry Limited,$1000.00,2
2011,Leach,Chris,A,"Harmening, Thomas (Mr. & Mrs.)",$0.00,2
2011,Leach,Chris,A,Water Saver Faucet Co.,$2000.00,2
2011,Leach,Chris,A,New Water Park LLC,$2000.00,2
